,Compentency1,Compentency2,Similarity
13791,Partnership & Business Development,"install and seal air ducts, combustion air openings, or ventilation openings to improve heating and cooling efficiency.",0.7629269361495972
13792,Partnership & Business Development,"develop and present health education and promotion programs, such as training workshops, conferences, and school or community presentations.",0.7533670663833618
13793,Partnership & Business Development,"inspect buildings to identify required weatherization measures, including repair work, modification, or replacement.",0.7708219289779663
13794,Partnership & Business Development,collaborate with health specialists and civic groups to determine community health needs and the availability of services and to develop goals for meeting needs.,0.7674538493156433
13795,Partnership & Business Development,"recommend weatherization techniques to clients in accordance with needs and applicable energy regulations, codes, policies, or statutes.",0.7620639801025391
13796,Partnership & Business Development,"develop, conduct, or coordinate health needs assessments and other public health surveys.",0.8008269667625427
13797,Partnership & Business Development,"apply insulation materials, such as loose, blanket, board, and foam insulation to attics, crawl spaces, basements, or walls.",0.8881616592407227
13798,Partnership & Business Development,"supervise professional and technical staff in implementing health programs, objectives, and goals.",0.7870741486549377
13799,Partnership & Business Development,"make minor repairs using basic hand or power tools and materials, such as glass, lumber, and drywall.",0.7578079104423523
13800,Partnership & Business Development,develop operational plans and policies necessary to achieve health education objectives and services.,0.8091051578521729
13801,Partnership & Business Development,prepare cost estimates or specifications for rehabilitation or weatherization services.,0.7557571530342102
13802,Partnership & Business Development,contact residents or building owners to schedule appointments.,0.8445969223976135
13803,Partnership & Business Development,"provide program information to the public by preparing and presenting press releases, conducting media campaigns, or maintaining program-related web sites.",0.7727007269859314
13804,Partnership & Business Development,"wrap air ducts and water lines with insulating materials, such as duct wrap and pipe insulation.",0.7734413743019104
13805,Partnership & Business Development,develop and maintain health education libraries to provide resources for staff and community agencies.,0.7573820948600769
13806,Partnership & Business Development,"prepare and apply weather-stripping, glazing, caulking, or door sweeps to reduce energy losses.",0.7583286166191101
13807,Partnership & Business Development,design and conduct evaluations and diagnostic studies to assess the quality and performance of health education programs.,0.7960495352745056
13808,Partnership & Business Development,clean and maintain tools and equipment.,0.8058730959892273
13809,Partnership & Business Development,"develop, prepare, and coordinate grant applications and grant-related activities to obtain funding for health education programs and related work.",0.8086467385292053
13810,Partnership & Business Development,"apply spackling, compounding, or other materials to repair holes in walls.",0.827252984046936
13811,Partnership & Business Development,provide guidance to agencies and organizations on assessment of health education needs and on development and delivery of health education programs.,0.7704049944877625
13812,Partnership & Business Development,"explain recommendations, policies, procedures, requirements, or other related information to residents or building owners.",0.75982666015625
13813,Partnership & Business Development,design and administer training programs for new employees and continuing education for existing employees.,0.8048668503761292
13814,Partnership & Business Development,"maintain activity logs, financial transaction logs, or other records of weatherization work performed.",0.7630864977836609
13815,Partnership & Business Development,"develop educational materials and programs for community agencies, local government, and state government.",0.7649369239807129
13816,Partnership & Business Development,"explain energy conservation measures, such as the use of low flow showerheads and energy-efficient lighting.",0.8017045855522156
13817,Partnership & Business Development,prepare and maintain case folder for each assigned inmate or offender.,0.7916100025177002
13818,Partnership & Business Development,"prepare or assist in the preparation of bids, contracts, or written reports related to weatherization work.",0.7869613766670227
13819,Partnership & Business Development,"gather information about offenders' backgrounds by talking to offenders, their families and friends, and other people who have relevant information.",0.8012075424194336
13820,Partnership & Business Development,install storm windows or storm doors and verify proper fit.,0.7608386874198914
13821,Partnership & Business Development,interview probationers and parolees regularly to evaluate their progress in accomplishing goals and maintaining the terms specified in their probation contracts and rehabilitation plans.,0.7593352198600769
13822,Partnership & Business Development,wrap water heaters with water heater blankets.,0.7611991167068481
13823,Partnership & Business Development,discuss with offenders how such issues as drug and alcohol abuse and anger management problems might have played roles in their criminal behavior.,0.7705171704292297
13824,Partnership & Business Development,"inspect derricks, or order their inspection, prior to being raised or lowered.",0.7602308988571167
13825,Partnership & Business Development,"supervise people on community-based sentences, such as electronically monitored home detention, and provide field supervision of probationers by conducting curfew checks or visits to home, work, or school.",0.7506435513496399
13826,Partnership & Business Development,"inspect derricks for flaws, and clean and oil derricks to maintain proper working conditions.",0.771213173866272
13827,Partnership & Business Development,"investigate alleged parole violations, using interviews, surveillance, and search and seizure.",0.7506983876228333
13828,Partnership & Business Development,control the viscosity and weight of the drilling fluid.,0.7630622982978821
13829,Partnership & Business Development,recommend remedial action or initiate court action in response to noncompliance with terms of probation or parole.,0.7506027221679688
13830,Partnership & Business Development,"repair pumps, mud tanks, and related equipment.",0.7531972527503967
13831,Partnership & Business Development,"arrange for medical, mental health, or substance abuse treatment services according to individual needs or court orders.",0.7564635872840881
13832,Partnership & Business Development,set and bolt crown blocks to posts at tops of derricks.,0.7558329105377197
13833,Partnership & Business Development,"develop liaisons and networks with other parole officers, community agencies, correctional institutions, psychiatric facilities, and aftercare agencies to plan for helping offenders with life adjustments.",0.8009300827980042
13834,Partnership & Business Development,listen to mud pumps and check regularly for vibration and other problems to ensure that rig pumps and drilling mud systems are working properly.,0.7613258957862854
13835,Partnership & Business Development,"administer drug and alcohol tests, including random drug screens of offenders, to verify compliance with substance abuse treatment programs.",0.7710294127464294
13836,Partnership & Business Development,start pumps that circulate mud through drill pipes and boreholes to cool drill bits and flush out drill cuttings.,0.7714769840240479
13837,Partnership & Business Development,"inform offenders or inmates of requirements of conditional release, such as office visits, restitution payments, or educational and employment stipulations.",0.7525975704193115
13838,Partnership & Business Development,participate in decisions about whether cases should go before courts and which court should hear them.,0.8037303686141968
13839,Partnership & Business Development,"position and align derrick elements, using harnesses and platform climbing devices.",0.8236528038978577
13840,Partnership & Business Development,write reports describing offenders' progress.,0.7836593985557556
13841,Partnership & Business Development,"supervise crew members, and provide assistance in training them.",0.7527916431427002
13842,Partnership & Business Development,conduct prehearing and presentencing investigations and testify in court regarding offenders' backgrounds and recommended sentences and sentencing conditions.,0.8162928819656372
13843,Partnership & Business Development,guide lengths of pipe into and out of elevators.,0.78523850440979
13844,Partnership & Business Development,"arrange for postrelease services, such as employment, housing, counseling, education, and social activities.",0.7826300859451294
13845,Partnership & Business Development,"prepare mud reports, and instruct crews about the handling of any chemical additives.",0.7634167671203613
13846,Partnership & Business Development,"provide offenders or inmates with assistance in matters concerning detainers, sentences in other jurisdictions, writs, and applications for social assistance.",0.7890583276748657
13847,Partnership & Business Development,clamp holding fixtures on ends of hoisting cables.,0.7960271835327148
13848,Partnership & Business Development,"develop and prepare packets containing information about social service agencies, assistance organizations, and programs that might be useful for inmates or offenders.",0.7554616332054138
13849,Partnership & Business Development,"weigh clay, and mix with water and chemicals to make drilling mud, using portable mixers.",0.8156182765960693
13850,Partnership & Business Development,"develop rehabilitation programs for assigned offenders or inmates, establishing rules of conduct, goals, and objectives.",0.7640150785446167
13851,Partnership & Business Development,string cables through pulleys and blocks.,0.7566275000572205
13852,Partnership & Business Development,recommend appropriate penitentiary for initial placement of an offender.,0.8268818259239197
13853,Partnership & Business Development,steady pipes during connection to or disconnection from drill or casing strings.,0.7800371050834656
13854,Partnership & Business Development,assess the suitability of penitentiary inmates for release under parole and statutory release programs and submit recommendations to parole boards.,0.7960805892944336
13855,Partnership & Business Development,"train crews, and introduce procedures to make drill work more safe and effective.",0.8282686471939087
13856,Partnership & Business Development,identify and approve work placements for offenders with community service sentences.,0.7883403897285461
13857,Partnership & Business Development,"observe pressure gauge and move throttles and levers to control the speed of rotary tables, and to regulate pressure of tools at bottoms of boreholes.",0.7743973135948181
13858,Partnership & Business Development,assess clients' cognitive abilities and physical and emotional needs to determine appropriate interventions.,0.7689117193222046
13859,Partnership & Business Development,count sections of drill rod to determine depths of boreholes.,0.7696941494941711
13860,Partnership & Business Development,develop and implement behavioral management and care plans for clients.,0.75278240442276
13861,Partnership & Business Development,"push levers and brake pedals to control gasoline, diesel, electric, or steam draw works that lower and raise drill pipes and casings in and out of wells.",0.7755140066146851
13862,Partnership & Business Development,keep records or prepare reports for owner or management concerning visits with clients.,0.7747328281402588
13863,Partnership & Business Development,"connect sections of drill pipe, using hand tools and powered wrenches and tongs.",0.7633215188980103
13864,Partnership & Business Development,"visit individuals in homes or attend group meetings to provide information on agency services, requirements, or procedures.",0.7663389444351196
13865,Partnership & Business Development,"maintain records of footage drilled, location and nature of strata penetrated, materials and tools used, services rendered, and time required.",0.8114235401153564
13866,Partnership & Business Development,submit reports and review reports or problems with superior.,0.7637642621994019
13867,Partnership & Business Development,"interview individuals or family members to compile information on social, educational, criminal, institutional, or drug history.",0.7615782618522644
13868,Partnership & Business Development,maintain and adjust machinery to ensure proper performance.,0.7525390386581421
13869,Partnership & Business Development,provide information or refer individuals to public or private agencies or community services for assistance.,0.8025785684585571
13870,Partnership & Business Development,start and examine operation of slush pumps to ensure circulation and consistency of drilling fluid or mud in well.,0.7560608386993408
13871,Partnership & Business Development,"advise clients regarding food stamps, child care, food, money management, sanitation, or housekeeping.",0.7934843301773071
13872,Partnership & Business Development,"locate and recover lost or broken bits, casings, and drill pipes from wells, using special tools.",0.7539047002792358
13873,Partnership & Business Development,oversee day-to-day group activities of residents in institution.,0.8032742142677307
13874,Partnership & Business Development,"weigh clay, and mix with water and chemicals to make drilling mud.",0.7836417555809021
13875,Partnership & Business Development,meet with youth groups to acquaint them with consequences of delinquent acts.,0.8071994185447693
13876,Partnership & Business Development,"direct rig crews in drilling and other activities, such as setting up rigs and completing or servicing wells.",0.7626702785491943
13877,Partnership & Business Development,assist in locating housing for displaced individuals.,0.7602119445800781
13878,Partnership & Business Development,"monitor progress of drilling operations, and select and change drill bits according to the nature of strata, using hand tools.",0.7637386322021484
13879,Partnership & Business Development,consult with supervisor concerning programs for individual families.,0.7592615485191345
13880,Partnership & Business Development,"repair or replace defective parts of machinery, such as rotary drill rigs, water trucks, air compressors, and pumps, using hand tools.",0.7557294964790344
13881,Partnership & Business Development,demonstrate use and care of equipment for tenant use.,0.8580109477043152
13882,Partnership & Business Development,"clean and oil pulleys, blocks, and cables.",0.8673163056373596
13883,Partnership & Business Development,"assist in planning food budgets, using charts or sample budgets.",0.7742488980293274
13884,Partnership & Business Development,"bolt together pump and engine parts, and connect tanks and flow lines.",0.7693373560905457
13885,Partnership & Business Development,"assist clients with preparation of forms, such as tax or rent forms.",0.7645528316497803
13886,Partnership & Business Development,remove core samples during drilling to determine the nature of the strata being drilled.,0.8077366948127747
13887,Partnership & Business Development,"explain rules established by owner or management, such as sanitation or maintenance requirements or parking regulations.",0.7967709302902222
13888,Partnership & Business Development,"cap wells with packers, or turn valves, to regulate outflow of oil from wells.",0.7940396666526794
13889,Partnership & Business Development,observe clients' food selections and recommend alternate economical and nutritional food choices.,0.7922864556312561
13890,Partnership & Business Development,"line drilled holes with pipes, and install all necessary hardware, to prepare new wells.",0.8024859428405762
13891,Partnership & Business Development,observe and discuss meal preparation and suggest alternate methods of food preparation.,0.8035407662391663
13892,Partnership & Business Development,position and prepare truck-mounted derricks at drilling areas specified on field maps.,0.7511513233184814
13893,Partnership & Business Development,"transport and accompany clients to shopping areas or to appointments, using automobile.",0.7736242413520813
13894,Partnership & Business Development,"plug observation wells, and restore sites.",0.7512571215629578
13895,Partnership & Business Development,"inform tenants of facilities, such as laundries or playgrounds.",0.7963009476661682
13896,Partnership & Business Development,lower and explode charges in boreholes to start flow of oil from wells.,0.8047949075698853
13897,Partnership & Business Development,"maintain updated client records with plans, notes, appropriate forms, or related information.",0.7659081220626831
13898,Partnership & Business Development,"dig holes, set forms, and mix and pour concrete, for foundations of steel or wooden derricks.",0.7834922671318054
13899,Partnership & Business Development,"advise clients or community groups on issues related to improving general health, such as diet or exercise.",0.7564622163772583
13900,Partnership & Business Development,maintain and perform safety inspections on equipment and tools.,0.7742769122123718
13901,Partnership & Business Development,"identify or contact members of high-risk or otherwise targeted groups, such as members of minority populations, low-income populations, or pregnant women.",0.8133017420768738
13902,Partnership & Business Development,operate controls that raise derricks or level rigs.,0.7877545356750488
13903,Partnership & Business Development,"contact clients in person, by phone, or in writing to ensure they have completed required or recommended actions.",0.755989134311676
13904,Partnership & Business Development,"listen to engines, rotary chains, or other equipment to detect faulty operations or unusual well conditions.",0.7548470497131348
13905,Partnership & Business Development,"distribute flyers, brochures, or other informational or educational documents to inform members of a targeted community.",0.7657801508903503
13906,Partnership & Business Development,"prepare reports of services rendered, tools used, or time required, for billing purposes.",0.835827648639679
13907,Partnership & Business Development,refer community members to needed health services.,0.7503781914710999
13908,Partnership & Business Development,install pressure-control devices onto wellheads.,0.8492351770401001
13909,Partnership & Business Development,attend community meetings or health fairs to understand community issues or build relationships with community members.,0.7575657963752747
13910,Partnership & Business Development,confer with others to gather information regarding pipe or tool sizes or borehole conditions in wells.,0.7580999135971069
13911,Partnership & Business Development,"perform basic diagnostic procedures, such as blood pressure screening, breast cancer screening, or communicable disease screening.",0.7991973757743835
13912,Partnership & Business Development,"operate pumps that circulate water, oil, or other fluids through wells to remove sand or other materials obstructing the free flow of oil.",0.7554368376731873
13913,Partnership & Business Development,"advise clients or community groups on issues related to diagnostic screenings, such as breast cancer screening, pap smears, glaucoma tests, or diabetes screenings.",0.8146629929542542
13914,Partnership & Business Development,drive truck-mounted units to well sites.,0.7607463598251343
13915,Partnership & Business Development,"advise clients or community groups on issues related to risk or prevention of conditions, such as lead poisoning, human immunodeficiency virus (hiv), prenatal substance abuse, or domestic violence.",0.824415385723114
13916,Partnership & Business Development,interpret instrument readings to ascertain the depth of obstruction.,0.8012332916259766
13917,Partnership & Business Development,administer immunizations or other basic preventive treatments.,0.7597977519035339
13918,Partnership & Business Development,"thread cables through derrick pulleys, using hand tools.",0.7580797076225281
13919,Partnership & Business Development,identify the particular health care needs of individuals in a community or target area.,0.7644495368003845
13920,Partnership & Business Development,"select fishing methods or tools for removing obstacles such as liners, broken casing, screens, or drill pipe.",0.8165035247802734
13921,Partnership & Business Development,"advise clients or community groups on issues related to self-care, such as diabetes management.",0.7756470441818237
13922,Partnership & Business Development,close and seal wells no longer in use.,0.8035084009170532
13923,Partnership & Business Development,"conduct home visits for pregnant women, newborn infants, or other high-risk individuals to monitor their progress or assess their needs.",0.7971878051757812
13924,Partnership & Business Development,"direct drilling crews performing activities such as assembling and connecting pipe, applying weights to drill pipes, or drilling around lodged obstacles.",0.7832857370376587
13925,Partnership & Business Development,transport or accompany clients to scheduled health appointments or referral sites.,0.7699670791625977
13926,Partnership & Business Development,"apply green technologies or techniques, such as the use of coiled tubing, slim-hole drilling, horizontal drilling, hydraulic fracturing, or gas lift systems.",0.7675689458847046
13927,Partnership & Business Development,advocate for individual or community health needs with government agencies or health service providers.,0.8104764223098755
13928,Partnership & Business Development,operate specialized equipment to remove obstructions by backing off or severing pipes by chemical or explosive action.,0.7603845000267029
13929,Partnership & Business Development,teach appropriate parenting behaviors to individuals or families.,0.7795857191085815
13930,Partnership & Business Development,perforate well casings or sidewalls of boreholes with explosive charges.,0.7777926921844482
13931,Partnership & Business Development,"report incidences of child or elder abuse, neglect, or threats of harm to authorities, as required.",0.7568256855010986
13932,Partnership & Business Development,examine unserviceable wells to determine actions to be taken to improve well conditions.,0.754029393196106
13933,Partnership & Business Development,"teach classes or otherwise disseminate medical or dental health information to school groups, community groups, or targeted families or individuals, in a manner consistent with cultural norms.",0.7620843648910522
13934,Partnership & Business Development,monitor sound wave-generating or detecting mechanisms to determine well fluid levels.,0.7681055068969727
13935,Partnership & Business Development,"advise clients or community groups on issues related to sanitation or hygiene, such as flossing or hand washing.",0.8621805310249329
13936,Partnership & Business Development,collect information from individuals to compile vital statistics about the general health of community members.,0.7690404057502747
13937,Partnership & Business Development,insert detection instruments into wells with obstructions.,0.8264815807342529
13938,Partnership & Business Development,"assist families to apply for social services, including medicaid or women, infants, and children (wic).",0.7732974290847778
13939,Partnership & Business Development,"advise clients or community groups on issues related to social or intellectual development, such as education, childcare, or problem solving.",0.7603220343589783
13940,Partnership & Business Development,operate controls to stabilize machines and to position and align drills.,0.7609555721282959
13941,Partnership & Business Development,"provide basic health services, such as first aid.",0.7659185528755188
13942,Partnership & Business Development,"start, stop, and control drilling speed of machines and insertion of casings into holes.",0.8066408038139343
13943,Partnership & Business Development,"interpret, translate, or provide cultural mediation related to health services or information for community members.",0.7786445021629333
13944,Partnership & Business Development,"monitor nutrition of children, elderly, or other high-risk groups.",0.8391332030296326
13945,Partnership & Business Development,"regulate air pressure, rotary speed, and downward pressure, according to the type of rock or concrete being drilled.",0.8244873881340027
13946,Partnership & Business Development,advise clients or community groups to ensure parental understanding of the importance of childhood immunizations and how to access immunization services.,0.7925511002540588
13947,Partnership & Business Development,"select and attach drill bits and drill rods, adding more rods as hole depths increase, and changing drill bits as needed.",0.847492516040802
13948,Partnership & Business Development,"develop plans or formal contracts for individuals, families, or community groups to improve overall health.",0.7647765874862671
13949,Partnership & Business Development,provide feedback to health service providers regarding improving service accessibility or acceptability.,0.8334122896194458
13950,Partnership & Business Development,"drive or guide truck-mounted equipment into position, level and stabilize rigs, and extend telescoping derricks.",0.7997506856918335
13951,Partnership & Business Development,pray and promote spirituality.,0.7730122804641724
13952,Partnership & Business Development,"read from sacred texts, such as the bible, torah, or koran.",0.750989556312561
13953,Partnership & Business Development,operate machines to flush earth cuttings or to blow dust from holes.,0.7897599339485168
13954,Partnership & Business Development,prepare and deliver sermons or other talks.,0.8489896655082703
13955,Partnership & Business Development,"monitor drilling operations, checking gauges and listening to equipment to assess drilling conditions and to determine the need to adjust drilling or alter equipment.",0.7791641354560852
13956,Partnership & Business Development,organize and lead regular religious services.,0.7846665978431702
13957,Partnership & Business Development,plan or lead religious education programs.,0.7666388154029846
13958,Partnership & Business Development,verify depths and alignments of boring positions.,0.7655115723609924
13959,Partnership & Business Development,instruct people who seek conversion to a particular faith.,0.7561063170433044
13960,Partnership & Business Development,"perform routine maintenance and upgrade work on machines and equipment, such as replacing parts, building up drill bits, and lubricating machinery.",0.7678734064102173
13961,Partnership & Business Development,"counsel individuals or groups concerning their spiritual, emotional, or personal needs.",0.763602077960968
13962,Partnership & Business Development,administer religious rites or ordinances.,0.7700504660606384
13963,Partnership & Business Development,"select the appropriate drill for the job, using knowledge of rock or soil conditions.",0.7605366706848145
13964,Partnership & Business Development,devise ways in which congregational membership can be expanded.,0.7857264280319214
13965,Partnership & Business Development,"visit people in homes, hospitals, or prisons to provide them with comfort and support.",0.7545908689498901
13966,Partnership & Business Development,document geological formations encountered during work.,0.7586709856987
13967,Partnership & Business Development,"study and interpret religious laws, doctrines, or traditions.",0.7534884810447693
13968,Partnership & Business Development,"conduct special ceremonies, such as weddings, funerals, or confirmations.",0.7801554203033447
13969,Partnership & Business Development,"drive trucks, tractors, or truck-mounted drills to and from work sites.",0.7821578979492188
13970,Partnership & Business Development,"train leaders of church, community, or youth groups.",0.7547892928123474
13971,Partnership & Business Development,respond to requests for assistance during emergencies or crises.,0.7636891007423401
13972,Partnership & Business Development,"assemble and position machines, augers, casing pipes, and other equipment, using hand and power tools.",0.7649295926094055
13973,Partnership & Business Development,"share information about religious issues by writing articles, giving speeches, or teaching.",0.7871946692466736
13974,Partnership & Business Development,record drilling progress and geological data.,0.7681922316551208
13975,Partnership & Business Development,prepare people for participation in religious ceremonies.,0.7942727208137512
13976,Partnership & Business Development,collaborate with committees or individuals to address financial or administrative issues pertaining to congregations.,0.826549232006073
13977,Partnership & Business Development,"retrieve lost equipment from bore holes, using retrieval tools and equipment.",0.7717322707176208
13978,Partnership & Business Development,"refer people to community support services, psychologists, or doctors.",0.7817221283912659
13979,Partnership & Business Development,participate in fundraising activities to support congregational activities or facilities.,0.7760420441627502
13980,Partnership & Business Development,fabricate well casings.,0.7639699578285217
13981,Partnership & Business Development,"perform administrative duties, such as overseeing building management, ordering supplies, contracting for services or repairs, or supervising the work of staff members or volunteers.",0.7596444487571716
13982,Partnership & Business Development,"pour water into wells, or pump water or slush into wells to cool drill bits and to remove drillings.",0.7537880539894104
13983,Partnership & Business Development,"organize or engage in interfaith, community, civic, educational, or recreational activities sponsored by or related to religious programs.",0.7666457295417786
13984,Partnership & Business Development,identify and recruit potential volunteer workers.,0.7842233180999756
13985,Partnership & Business Development,create and lay out designs for drill and blast patterns.,0.7703040838241577
13986,Partnership & Business Development,develop or direct study courses or religious education programs within congregations.,0.7646729350090027
13987,Partnership & Business Development,"publicize programs through sources, such as newsletters, bulletins, or mailings.",0.7848652005195618
13988,Partnership & Business Development,"place and install screens, casings, pumps, and other well fixtures to develop wells.",0.7604858875274658
13989,Partnership & Business Development,train and supervise religious education instructional staff.,0.7878134846687317
13990,Partnership & Business Development,"operate water-well drilling rigs and other equipment to drill, bore, and dig for water wells or for environmental assessment purposes.",0.7735388278961182
13991,Partnership & Business Development,select appropriate curricula or class structures for educational programs.,0.7715939879417419
13992,Partnership & Business Development,collaborate with other ministry members to establish goals and objectives for religious education programs or to develop ways to encourage program participation.,0.7641597986221313
13993,Partnership & Business Development,"review client requirements and proposed locations for drilling operations to determine feasibility, and to determine cost estimates.",0.7579590678215027
13994,Partnership & Business Development,"implement program plans by ordering needed materials, scheduling speakers, reserving space, or handling other administrative details.",0.7679574489593506
13995,Partnership & Business Development,"drill or bore holes in rock for blasting, grouting, anchoring, or building foundations.",0.756020188331604
13996,Partnership & Business Development,"counsel individuals regarding interpersonal, health, financial, or religious problems.",0.7655808925628662
13997,Partnership & Business Development,"confer with clergy members, congregational officials, or congregational organizations to encourage support of or participation in religious education activities.",0.7705017924308777
13998,Partnership & Business Development,perform pumping tests to assess well performance.,0.7705740332603455
13999,Partnership & Business Development,"schedule special events, such as camps, conferences, meetings, seminars, or retreats.",0.7761164903640747
14000,Partnership & Business Development,analyze member participation or changes in congregational emphasis to determine needs for religious education.,0.7672558426856995
14001,Partnership & Business Development,"disinfect, reconstruct, and redevelop contaminated wells and water pumping systems, and clean and disinfect new wells in preparation for use.",0.7681156992912292
14002,Partnership & Business Development,"attend workshops, seminars, or conferences to obtain program ideas, information, or resources.",0.7580488920211792
14003,Partnership & Business Development,design well pumping systems.,0.7560425400733948
14004,Partnership & Business Development,"locate and distribute resources, such as periodicals or curricula, to enhance the effectiveness of educational programs.",0.7512658834457397
14005,Partnership & Business Development,analyze revenue and program cost data to determine budget priorities.,0.7679094076156616
14006,Partnership & Business Development,signal crane operators to move equipment.,0.7984703183174133
14007,Partnership & Business Development,plan or conduct conferences dealing with the interpretation of religious ideas or convictions.,0.7729672789573669
14008,Partnership & Business Development,"withdraw drill rods from holes, and extract core samples.",0.7652415633201599
14009,Partnership & Business Development,plan fundraising activities for the church.,0.7960256338119507
14010,Partnership & Business Development,visit congregational members' homes or arrange for pastoral visits to provide information or resources regarding religious education programs.,0.754997968673706
14011,Partnership & Business Development,"inspect core samples to determine nature of strata, or take samples to laboratories for analysis.",0.7810339331626892
14012,Partnership & Business Development,"interpret religious education activities to the public through speaking, leading discussions, or writing articles for local or national publications.",0.8075926303863525
14013,Partnership & Business Development,"participate in denominational activities aimed at goals, such as promoting interfaith understanding or providing aid to new or small congregations.",0.7511477470397949
14014,Partnership & Business Development,retract augers to force discharge dirt from holes.,0.7518277168273926
14015,Partnership & Business Development,"analyze the probable outcomes of cases, using knowledge of legal precedents.",0.773698627948761
14016,Partnership & Business Development,observe electronic graph recorders and flow meters that monitor the water used to flush debris from holes.,0.7591848969459534
14017,Partnership & Business Development,"advise clients concerning business transactions, claim liability, advisability of prosecuting or defending lawsuits, or legal rights and obligations.",0.7882547974586487
14018,Partnership & Business Development,"select jurors, argue motions, meet with judges, and question witnesses during the course of a trial.",0.7846403121948242
14019,Partnership & Business Development,examine blast areas to determine amounts and kinds of explosive charges needed and to ensure that safety laws are observed.,0.7697641253471375
14020,Partnership & Business Development,"interpret laws, rulings and regulations for individuals and businesses.",0.7920706272125244
14021,Partnership & Business Development,tie specified lengths of delaying fuses into patterns in order to time sequences of explosions.,0.7530880570411682
14022,Partnership & Business Development,present evidence to defend clients or prosecute defendants in criminal or civil litigation.,0.7911165356636047
14023,Partnership & Business Development,represent clients in court or before government agencies.,0.754489541053772
14024,Partnership & Business Development,"place safety cones around blast areas to alert other workers of danger zones, and signal workers as necessary to ensure that they clear blast sites prior to explosions.",0.7513883113861084
14025,Partnership & Business Development,present and summarize cases to judges and juries.,0.7624195218086243
14026,Partnership & Business Development,"place explosive charges in holes or other spots; then detonate explosives to demolish structures or to loosen, remove, or displace earth, rock, or other materials.",0.7727806568145752
14027,Partnership & Business Development,"study constitution, statutes, decisions, regulations, and ordinances of quasi-judicial bodies to determine ramifications for cases.",0.751353919506073
14028,Partnership & Business Development,"prepare, draft, and review legal documents, such as wills, deeds, patent applications, mortgages, leases, and contracts.",0.8318813443183899
14029,Partnership & Business Development,"insert, pack, and pour explosives, such as dynamite, ammonium nitrate, black powder, or slurries into blast holes; then shovel drill cuttings, admit water into boreholes, and tamp material to compact charges.",0.7900002598762512
14030,Partnership & Business Development,negotiate settlements of civil disputes.,0.7824206352233887
14031,Partnership & Business Development,supervise legal assistants.,0.7920856475830078
14032,Partnership & Business Development,"mark patterns, locations, and depths of charge holes for drilling, and issue drilling instructions.",0.7530233263969421
14033,Partnership & Business Development,examine legal data to determine advisability of defending or prosecuting lawsuit.,0.7648404836654663
14034,Partnership & Business Development,evaluate findings and develop strategies and arguments in preparation for presentation of cases.,0.7551106810569763
14035,Partnership & Business Development,compile and keep gun and explosives records in compliance with local and federal laws.,0.7599779367446899
14036,Partnership & Business Development,"gather evidence to formulate defense or to initiate legal actions, by such means as interviewing clients and witnesses to ascertain the facts of a case.",0.7573800086975098
14037,Partnership & Business Development,"measure depths of drilled blast holes, using weighted tape measures.",0.753113865852356
14038,Partnership & Business Development,"prepare legal briefs and opinions, and file appeals in state and federal courts of appeal.",0.8003565669059753
14039,Partnership & Business Development,search for and examine public and other legal records to write opinions or establish ownership.,0.7803816795349121
14040,Partnership & Business Development,"connect electrical wire to primers, and cover charges or fill blast holes with clay, drill chips, sand, or other material.",0.796295166015625
14041,Partnership & Business Development,confer with colleagues with specialties in appropriate areas of legal issue to establish and verify bases for legal proceedings.,0.7797228097915649
14042,Partnership & Business Development,perform administrative and management functions related to the practice of law.,0.7756063342094421
14043,Partnership & Business Development,"lay primacord between rows of charged blast holes, and tie cord into main lines to form blast patterns.",0.7683205604553223
14044,Partnership & Business Development,"work in environmental law, representing public interest groups, waste disposal companies, or construction firms in their dealings with state and federal agencies.",0.7618849873542786
14045,Partnership & Business Development,probate wills and represent and advise executors and administrators of estates.,0.7537122368812561
14046,Partnership & Business Development,"assemble and position equipment, explosives, and blasting caps in holes at specified depths, or load perforating guns or torpedoes with explosives.",0.7788110971450806
14047,Partnership & Business Development,"act as agent, trustee, guardian, or executor for businesses or individuals.",0.769419252872467
14048,Partnership & Business Development,"verify detonation of charges by observing control panels, or by listening for the sounds of blasts.",0.761579155921936
14049,Partnership & Business Development,"help develop federal and state programs, draft and interpret laws and legislation, and establish enforcement procedures.",0.7915376424789429
14050,Partnership & Business Development,"research laws, court decisions, documents, opinions, briefs, or other information related to cases before the court.",0.843792736530304
14051,Partnership & Business Development,"move and store inventories of explosives, loaded perforating guns, and other materials, according to established safety procedures.",0.7848217487335205
14052,Partnership & Business Development,"prepare briefs, legal memoranda, or statements of issues involved in cases, including appropriate suggestions or recommendations.",0.767403781414032
14053,Partnership & Business Development,"light fuses, drop detonating devices into wells or boreholes, or activate firing devices with plungers, dials, or buttons, in order to set off single or multiple blasts.",0.7748844027519226
14054,Partnership & Business Development,"confer with judges concerning legal questions, construction of documents, or granting of orders.",0.7562832236289978
14055,Partnership & Business Development,"draft or proofread judicial opinions, decisions, or citations.",0.752193808555603
14056,Partnership & Business Development,drive trucks to transport explosives and blasting equipment to blasting sites.,0.7817744016647339
14057,Partnership & Business Development,"review complaints, petitions, motions, or pleadings that have been filed to determine issues involved or basis for relief.",0.7569606900215149
14058,Partnership & Business Development,keep abreast of changes in the law and inform judges when cases are affected by such changes.,0.7687363028526306
